loans_received_from_candidate,last_report_year,contributions,refunded_other_political_committee_contributions,party,last_cash_on_hand_end_period,other_political_committee_contributions,individual_contributions,total_offsets_to_operating_expenditures,repayments_other_loans,incumbent_challenge,repayments_loans_made_by_candidate,cycle,refunded_political_party_committee_contributions,loan_repayments_other_loans,incumbent_challenge_full,last_net_operating_expenditures,last_report_type_full,has_raised_funds,party_full,federal_funds,flags,political_party_committee_contributions,loans,last_net_contributions,full_election,last_file_date,disbursements,fundraising_disbursements,first_file_date,receipts,district_number,coverage_end_date,loan_repayments,candidate_id,rutgers_sex,district,refunded_individual_contributions,cycles,exempt_legal_accounting_disbursement,loan_repayments_made,last_f2_date,last_beginning_image_number,offsets_to_fundraising_expenditures,last_debts_owed_to_committee,offsets_to_operating_expenditures,other_disbursements,state,other_receipts,loans_received,candidate_contribution,transfers_from_affiliated_committee,contribution_refunds,election_years,transfers_from_other_authorized_committee,loans_made_by_candidate,net_operating_expenditures,federal_funds_flag,load_date,name,election_districts,other_loans_received,all_other_loans,offsets_to_legal_accounting,transfers_to_other_authorized_committee,operating_expenditures,individual_unitemized_contributions,active_through,loan_repayments_candidate_loans,candidate_status,office_full,coverage_start_date,net_contributions,last_debts_owed_by_committee,individual_itemized_contributions,office
,2017,2825.08,0.0,DEM,6246.1,0.0,2825.08,,,C,,2018,0.0,0.0,Challenger,178.98,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8FL17020,0.0,3600.0,2825.08,False,2017-07-19,178.98,,2017-07-19,6425.08,17,2017-09-30T00:00:00+00:00,0.0,H8FL17020,,17,0.0,[2018],,,2017-07-19,201710269076675341,,0.0,0.0,0.0,FL,0.0,,0.0,,0.0,[2018],0.0,3600.0,178.98,False,2017-11-01T20:56:44,"POLLARD, WILLIAM CYRUS MR. JR.",[u'17'],,0.0,,0.0,178.98,650.0,2018,0.0,C,House,2017-07-01T00:00:00+00:00,2825.08,3600.0,2175.08,H
,2017,0.0,0.0,REP,992742.65,0.0,0.0,,,I,,2018,0.0,0.0,Incumbent,3910.0,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H0KS04051,0.0,0.0,0.0,False,2016-11-13,113416.53,,2009-04-03,1923.8,4,2017-09-30T00:00:00+00:00,0.0,H0KS04051,,04,3015.0,"[2010, 2012, 2014, 2016, 2018]",,,2016-11-13,201710139075631974,,0.0,0.0,0.0,KS,1923.8,,0.0,,0.0,"[2010, 2012, 2014, 2016, 2018]",0.0,0.0,110401.53,False,2017-01-05T21:04:01,"POMPEO, MICHAEL R","[u'04', u'04', u'04', u'04', u'04']",,0.0,,0.0,110401.53,0.0,2018,0.0,N,House,2017-01-01T00:00:00+00:00,-3015.0,0.0,0.0,H
,2017,1155.0,0.0,DEM,1107.02,0.0,1155.0,,,C,,2018,0.0,0.0,Challenger,7105.48,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8OK05091,0.0,9000.0,1155.0,False,2017-06-19,9047.98,,2017-06-19,10155.0,5,2017-09-30T00:00:00+00:00,0.0,H8OK05091,,05,0.0,[2018],,,2017-06-19,201710159075728447,,0.0,0.0,0.0,OK,0.0,,0.0,,0.0,[2018],0.0,9000.0,9047.98,False,2017-10-17T22:53:08,"PORTER, EDDIE RAY",[u'05'],,0.0,,0.0,9047.98,655.0,2018,0.0,C,House,2017-04-01T00:00:00+00:00,1155.0,9000.0,500.0,H
,,,,DEM,,,,,,C,,,,,Challenger,,,False,DEMOCRATIC PARTY,,H8VA02095,,,,,2017-09-15,,,2017-09-15,,2,,,H8VA02095,,02,,[2018],,,2017-09-15,,,,,,VA,,,,,,[2018],,,,False,2017-10-05T20:56:00,"PORTER, ERNEST",[u'02'],,,,,,,2018,,N,House,,,,,H
,2017,474582.06,0.0,DEM,356693.14,20000.0,454324.41,,,C,,2018,0.0,0.0,Challenger,63885.75,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8CA45130,0.0,0.0,161809.36,False,2017-03-31,117910.92,,2017-03-31,474604.06,45,2017-09-30T00:00:00+00:00,0.0,H8CA45130,F,45,1237.7,[2018],,,2017-03-31,201710159075708310,,0.0,0.0,50.0,CA,22.0,,257.65,,0.0,[2018],0.0,0.0,116623.22,False,2017-08-01T20:57:28,"PORTER, KATHERINE",[u'45'],,0.0,,0.0,116623.22,92047.99,2018,0.0,C,House,2017-03-31T00:00:00+00:00,473344.36,3917.64,362276.42,H
,2017,1787.77,0.0,LIB,369.67,0.0,1530.95,,,C,,2018,0.0,0.0,Challenger,151.0,OCTOBER QUARTERLY,True,LIBERTARIAN PARTY,,H8VA11088,0.0,1070.0,355.0,False,2017-03-02,2515.0,,2017-01-25,2884.67,11,2017-09-30T00:00:00+00:00,0.0,H8VA11088,,11,0.0,[2018],,,2017-03-02,201710059075577154,,0.0,26.89,0.01,VA,0.01,,256.82,,0.0,[2018],0.0,1070.0,2488.1,False,2017-03-02T21:00:15,"PORTER, STEVAN MICHAEL MR.",[u'11'],,0.0,,0.0,2514.99,530.95,2018,0.0,N,House,2016-11-30T00:00:00+00:00,1787.77,1070.0,1000.0,H
,2017,239467.02,0.0,REP,578603.28,102466.02,137001.0,,,I,,2018,0.0,0.0,Incumbent,33619.19,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H8FL15107,0.0,0.0,110250.0,False,2016-12-08,127551.23,,2008-01-31,240363.28,8,2017-09-30T00:00:00+00:00,0.0,H8FL15107,,08,0.0,"[2008, 2010, 2012, 2014, 2016, 2018]",,,2016-12-08,201710139075642279,,0.0,599.8,11000.0,FL,296.46,,0.0,,0.0,"[2008, 2010, 2012, 2014, 2016, 2018]",0.0,0.0,115951.43,False,2017-05-02T21:07:31,"POSEY, BILL","[u'15', u'15', u'08', u'08', u'08', u'08']",,0.0,,0.0,116551.23,5301.0,2018,0.0,C,House,2017-01-01T00:00:00+00:00,239467.02,0.0,131700.0,H
,,,,REP,,,,,,,,,,,,,,False,REPUBLICAN PARTY,,H8TX05128,,,,,2017-11-27,,,2017-11-27,,5,,,H8TX05128,F,05,,[2018],,,2017-11-27,,,,,,TX,,,,,,[2018],,,,False,2017-11-27T22:53:24,"POUNDS, BUNNI",[u'05'],,,,,,,2018,,N,House,,,,,H
,2017,50653.63,0.0,DEM,39789.97,0.0,40080.86,,,C,,2018,0.0,0.0,Challenger,15663.64,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8TX36016,4000.0,10000.0,23495.26,False,2017-04-19,20817.23,,2017-04-19,60653.63,36,2017-09-30T00:00:00+00:00,0.0,H8TX36016,,36,0.0,[2018],,,2017-04-19,201710129075624465,,0.0,0.0,0.0,TX,0.0,,6572.77,,0.0,[2018],0.0,10000.0,20817.23,False,2017-09-27T20:56:17,"POWELL, JONATHAN A",[u'36'],,0.0,,0.0,20817.23,6105.86,2018,0.0,C,House,2017-04-01T00:00:00+00:00,50653.63,10000.0,33975.0,H
,,,,REP,,,,,,,,,,,,,,False,REPUBLICAN PARTY,,H8MA02090,,,,,2017-10-26,,,2017-10-26,,2,,,H8MA02090,,02,,[2018],,,2017-10-26,,,,,,MA,,,,,,[2018],,,,False,2017-10-26T22:20:29,"POWERS, KEVIN WILLIAM",[u'02'],,,,,,,2018,,N,House,,,,,H
,,,,DEM,,,,,,,,,,,,,,False,DEMOCRATIC PARTY,,H8MD02100,,,,,2017-11-28,,,2017-11-28,,2,,,H8MD02100,,02,,[2018],,,2017-11-28,,,,,,MD,,,,,,[2018],,,,False,2017-11-29T23:03:29,"PRETOT, JAKE",[u'02'],,,,,,,2018,,N,House,,,,,H
,2017,160753.0,0.0,DEM,173831.21,112000.0,48753.0,,,I,,2018,0.0,0.0,Incumbent,44686.06,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H6NC04037,0.0,0.0,73350.0,False,2017-03-02,202593.13,,1976-08-10,160861.24,4,2017-09-30T00:00:00+00:00,0.0,H6NC04037,,04,0.0,"[1976, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",,,2017-03-02,201710159075728098,,0.0,108.24,63700.0,NC,0.0,,0.0,,0.0,"[1976, 1986, 1988, 1990, 1992, 1994, 1996, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",0.0,0.0,138784.89,False,2017-03-07T20:58:19,"PRICE, DAVID E.","[u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04']",,0.0,,0.0,138893.13,2303.0,2018,0.0,C,House,2017-01-01T00:00:00+00:00,160753.0,0.0,46450.0,H
,2017,7307.36,0.0,DEM,5791.8,0.0,7280.0,,,C,,2018,0.0,0.0,Challenger,2115.56,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8NC11103,27.36,600.0,7307.36,False,2017-07-04,2115.56,,2017-07-04,7907.36,11,2017-09-30T00:00:00+00:00,0.0,H8NC11103,,11,0.0,[2018],,,2017-07-04,201710129075622621,,0.0,0.0,0.0,NC,0.0,,0.0,,0.0,[2018],0.0,600.0,2115.56,False,2017-10-17T22:53:08,"PRICE, PHILLIP MR.",[u'11'],,0.0,,0.0,2115.56,3530.0,2018,0.0,C,House,2017-04-26T00:00:00+00:00,7307.36,5241.42,3750.0,H
,2017,0.0,0.0,REP,1909768.63,0.0,0.0,,,I,,2018,0.0,0.0,Incumbent,7217.93,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H4GA06087,0.0,0.0,0.0,False,2016-11-28,223218.92,,2003-04-29,1731.87,6,2017-09-30T00:00:00+00:00,0.0,H4GA06087,,06,0.0,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",,,2016-11-28,201710139075645236,,0.0,111.72,0.0,GA,1381.05,,0.0,,0.0,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",239.1,0.0,223107.2,False,2017-09-07T20:55:30,"PRICE, THOMAS EDMUNDS","[u'06', u'06', u'06', u'06', u'06', u'06', u'06', u'06']",,0.0,,0.0,223218.92,0.0,2018,0.0,N,House,2017-01-01T00:00:00+00:00,0.0,0.0,0.0,H
,,,,DEM,,,,,,,,,,,,,,False,DEMOCRATIC PARTY,,H8CA42251,,,,,2017-11-22,,,2017-11-22,,42,,,H8CA42251,,42,,[2018],,,2017-11-22,,,,,,CA,,,,,,[2018],,,,False,2017-11-22T22:42:33,"PRICE, THOMAS EDWARD",[u'42'],,,,,,,2018,,N,House,,,,,H
,,,,DEM,,,,,,,,,,,,,,False,DEMOCRATIC PARTY,,P80006000,,,,,2017-11-12,,,2017-10-24,,0,,,P80006000,,00,,[2018],,,2017-10-24,,,,,,US,,,,,,[2018],,,,False,2017-10-26T22:20:29,"PRIDGON, SAMUEL LEE",[u'00'],,,,,,,2018,,N,President,,,,,P
,,,,REP,,,,,,,,,,,,,,False,REPUBLICAN PARTY,,H8PA15252,,,,,2017-11-14,,,2017-11-14,,15,,,H8PA15252,,15,,[2018],,,2017-11-14,,,,,,PA,,,,,,[2018],,,,False,2017-11-15T22:14:51,"PRIES, MICHAEL H",[u'15'],,,,,,,2018,,N,House,,,,,H
,2017,28039.83,0.0,DEM,11516.32,0.0,27622.22,,,C,,2018,0.0,0.0,Challenger,11759.4,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8PA12069,0.0,0.0,17572.95,False,2017-03-01,16904.98,,2017-03-01,28039.83,12,2017-09-30T00:00:00+00:00,0.0,H8PA12069,,12,0.0,[2018],,,2017-03-01,201710169075764541,,0.0,0.0,0.0,PA,0.0,,417.61,,0.0,[2018],0.0,0.0,16904.98,False,2017-09-15T21:00:12,"PRIGG, THOMAS LEE",[u'12'],,0.0,,0.0,16904.98,13605.22,2018,0.0,C,House,2017-01-01T00:00:00+00:00,28039.83,0.0,14017.0,H
,,,,LIB,,,,,,,,,,,,,,False,LIBERTARIAN PARTY,,H8NM01448,,,,,2017-12-06,,,2017-12-06,,1,,,H8NM01448,,01,,[2018],,,2017-12-06,,,,,,NM,,,,,,[2018],,,,False,2017-12-06T21:02:36,"PRINCETON, LLOYD JOSEPH",[u'01'],,,,,,,2018,,N,House,,,,,H
,2017,600.0,0.0,REP,600.0,0.0,600.0,,,C,,2018,0.0,0.0,Challenger,0.0,JULY QUARTERLY,True,REPUBLICAN PARTY,,H8MN07094,0.0,0.0,600.0,False,2017-06-30,0.0,,2017-06-30,600.0,7,2017-06-30T00:00:00+00:00,0.0,H8MN07094,,07,0.0,[2018],,,2017-06-30,201707159066678595,,0.0,0.0,0.0,MN,0.0,,0.0,,0.0,[2018],0.0,0.0,0.0,False,2017-08-01T20:57:28,"PROSCH, MATT",[u'07'],,0.0,,0.0,0.0,100.0,2018,0.0,N,House,2017-04-01T00:00:00+00:00,600.0,0.0,500.0,H
,2017,550.0,0.0,DEM,390.35,0.0,550.0,,,O,,2018,0.0,0.0,Open seat,0.0,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8IN06087,0.0,0.0,550.0,False,2017-08-11,159.65,,2017-08-11,550.0,6,2017-09-30T00:00:00+00:00,0.0,H8IN06087,,06,0.0,[2018],,,2017-08-11,201710159075722551,,0.0,0.0,159.65,IN,0.0,,0.0,,0.0,[2018],0.0,0.0,0.0,False,2017-10-18T21:02:35,"PRUETT, JAMES E.",[u'06'],,0.0,,0.0,0.0,50.0,2018,0.0,N,House,2017-07-01T00:00:00+00:00,550.0,0.0,500.0,H
,,,,REP,,,,,,C,,,,,Challenger,,,False,REPUBLICAN PARTY,,H8TX08106,,,,,2017-11-07,,,2017-10-10,,21,,,H8TX08106,,21,,[2018],,,2017-11-07,,,,,,TX,,,,,,[2018],,,,False,2017-11-07T20:55:01,"PRUITT, AUTRY",[u'21'],,,,,,,2018,,N,House,,,,,H
,,,,DEM,,,,,,C,,,,,Challenger,,,False,DEMOCRATIC PARTY,,H8IL12095,,,,,2017-04-17,,,2017-04-17,,12,,,H8IL12095,,12,,[2018],,,2017-04-17,,,,,,IL,,,,,,[2018],,,,False,2017-08-01T20:57:28,"PRUITT, CHARLES DEAN",[u'12'],,,,,,,2018,,N,House,,,,,H
,2017,51895.98,0.0,DEM,61849.66,0.0,35827.48,,,C,,2018,0.0,0.0,Challenger,45997.99,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8MD01185,0.0,56555.25,51895.98,False,2017-07-19,46601.57,,2017-07-19,108451.23,1,2017-09-30T00:00:00+00:00,0.0,H8MD01185,,01,0.0,[2018],,,2017-07-19,201710159075758321,,0.0,0.0,603.58,MD,0.0,,16068.5,,0.0,[2018],0.0,56555.25,45997.99,False,2017-10-24T21:01:05,"PULLEN, MICHAEL MR.",[u'01'],,0.0,,0.0,45997.99,0.0,2018,0.0,C,House,2017-01-01T00:00:00+00:00,51895.98,56555.25,35827.48,H
,2017,70601.0,0.0,REP,47228.34,5000.0,65601.0,,,C,,2018,0.0,0.0,Challenger,77961.47,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H8CA52102,0.0,70000.0,28814.0,False,2017-06-15,93372.66,,2017-06-15,140601.0,52,2017-09-30T00:00:00+00:00,0.0,H8CA52102,,52,300.0,[2018],,,2017-06-15,201710159075710406,,0.0,0.0,0.0,CA,0.0,,0.0,,0.0,[2018],0.0,70000.0,93072.66,False,2017-08-01T20:57:28,"QUDRAT, OMAR",[u'52'],,0.0,,0.0,93072.66,9327.0,2018,0.0,C,House,2017-04-01T00:00:00+00:00,70301.0,77120.2,56274.0,H
,2017,3627.22,0.0,DEM,2606.68,0.0,3627.22,,,C,,2018,0.0,0.0,Challenger,1020.54,JULY QUARTERLY,True,DEMOCRATIC PARTY,,H8NC10089,0.0,0.0,3627.22,False,2017-05-26,1020.54,,2017-05-26,3627.22,10,2017-06-30T00:00:00+00:00,0.0,H8NC10089,,10,0.0,[2018],,,2017-05-26,201707109066575700,,0.0,0.0,0.0,NC,0.0,,0.0,,0.0,[2018],0.0,0.0,1020.54,False,2017-08-01T20:57:28,"QUEEN, KENNETH PAUL",[u'10'],,0.0,,0.0,1020.54,627.22,2018,0.0,N,House,2017-04-01T00:00:00+00:00,3627.22,0.0,3000.0,H
,2017,452633.07,0.0,DEM,890548.27,204400.0,248233.07,,,I,,2018,0.0,0.0,Incumbent,96625.0,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H0IL05096,0.0,0.0,165717.12,False,2017-01-30,254641.11,,2008-11-24,452633.07,5,2017-09-30T00:00:00+00:00,0.0,H0IL05096,,05,50.0,"[2008, 2010, 2012, 2014, 2016, 2018]",,,2017-01-30,201710159075707736,,0.0,0.0,24580.88,IL,0.0,,0.0,,0.0,"[2010, 2012, 2014, 2016, 2018]",0.0,0.0,230010.23,False,2017-03-02T21:00:15,"QUIGLEY, MIKE","[u'05', u'05', u'05', u'05', u'05']",,0.0,,0.0,230010.23,7671.95,2018,0.0,C,House,2017-01-01T00:00:00+00:00,452583.07,0.0,240561.12,H
,2017,0.0,0.0,REP,24742.08,0.0,0.0,,,C,,2018,0.0,0.0,Challenger,0.0,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H6FL14112,0.0,0.0,0.0,False,2017-02-01,0.0,,2016-02-08,0.0,14,2017-09-30T00:00:00+00:00,0.0,H6FL14112,,14,0.0,"[2016, 2018]",,,2017-02-01,201710239075937746,,0.0,0.0,0.0,FL,0.0,,0.0,,0.0,"[2016, 2018]",0.0,0.0,0.0,False,2017-03-03T21:11:22,"QUINN, CHRISTINE YVONNE","[u'14', u'14']",,0.0,,0.0,0.0,0.0,2018,0.0,N,House,2017-01-01T00:00:00+00:00,0.0,24682.08,0.0,H
,2017,86150.13,0.0,DEM,67090.69,1998.0,84152.13,,,C,,2018,0.0,0.0,Challenger,10509.0,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8CA32070,0.0,0.0,18746.73,False,2017-02-16,19059.44,,2017-02-16,86150.13,32,2017-09-30T00:00:00+00:00,0.0,H8CA32070,,32,13.7,[2018],,,2017-02-16,201710139075636859,,0.0,0.0,0.0,CA,0.0,,0.0,,0.0,[2018],0.0,0.0,19045.74,False,2017-05-02T21:07:31,"QUINTERO, ANDRE",[u'32'],,0.0,,0.0,19045.74,2352.13,2018,0.0,C,House,2017-01-01T00:00:00+00:00,86136.43,0.0,81800.0,H
,,,,DEM,,,,,,,,,,,,,,False,DEMOCRATIC PARTY,,H8CA42244,,,,,2017-11-16,,,2017-11-16,,42,,,H8CA42244,,42,,[2018],,,2017-11-16,,,,,,CA,,,,,,[2018],,,,False,2017-11-16T20:56:34,"QUINTERO, NORMAN ALBERTO DR SR",[u'42'],,,,,,,2018,,N,House,,,,,H
,2017,27200.0,0.0,DEM,6552.03,0.0,27200.0,,,C,,2018,0.0,0.0,Challenger,12616.6,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H4CA30123,0.0,0.0,14500.0,False,2017-07-20,24440.6,,2015-07-08,27200.0,30,2017-09-30T00:00:00+00:00,0.0,H4CA30123,,30,0.0,"[2014, 2016, 2018]",,,2017-07-20,201710129075609503,,0.0,0.0,0.0,CA,0.0,,0.0,,0.0,"[2014, 2016, 2018]",0.0,0.0,24440.6,False,2017-08-01T20:57:28,"RAB, AEJAZ (RAJI)","[u'30', u'30', u'30']",,0.0,,0.0,24440.6,0.0,2018,0.0,C,House,2017-01-01T00:00:00+00:00,27200.0,55000.0,27200.0,H
,2017,0.0,0.0,DEM,0.0,0.0,0.0,,,C,,2018,0.0,0.0,Challenger,0.0,OCTOBER QUARTERLY,False,DEMOCRATIC PARTY,,H6FL00103,0.0,0.0,0.0,False,2017-06-07,0.0,,2017-06-07,0.0,,2017-09-30T00:00:00+00:00,0.0,H6FL00103,,,0.0,"[2016, 2018]",,,2017-06-07,201710180300178063,,0.0,0.0,0.0,FL,0.0,,0.0,,0.0,"[2016, 2018]",0.0,0.0,0.0,False,2017-08-21T20:57:49,"RABINOWITZ, JEFFREY G","[None, None]",,0.0,,0.0,0.0,0.0,2018,0.0,N,House,2017-07-01T00:00:00+00:00,0.0,0.0,0.0,H
,,,,LIB,,,,,,C,,,,,Challenger,,,False,LIBERTARIAN PARTY,,H8MA06117,,,,,,,,,,6,,,H8MA06117,,06,,[2018],,,,,,,,,MA,,,,,,[2018],,,,False,2017-08-18T20:58:39,"RACIOPPI, SAM P 1981",[u'06'],,,,,,,2018,,N,House,,,,,H
,,,,LIB,,,,,,C,,,,,Challenger,,,False,LIBERTARIAN PARTY,,H8MA06109,,,,,2017-08-07,,,2017-08-07,,6,,,H8MA06109,,06,,[2018],,,2017-08-07,,,,,,MA,,,,,,[2018],,,,False,2017-08-18T20:58:39,"RACIOPPI, SAMSON 1981",[u'06'],,,,,,,2018,,N,House,,,,,H
,2017,22341.0,0.0,DEM,8791.73,0.0,22241.0,,,C,,2018,0.0,0.0,Challenger,13449.27,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8FL02097,0.0,0.0,22241.0,False,2017-06-22,13449.27,,2017-06-22,22341.0,2,2017-09-30T00:00:00+00:00,0.0,H8FL02097,,02,0.0,[2018],,,2017-06-22,201710139075639895,,0.0,0.0,0.0,FL,0.0,,0.0,,0.0,[2018],0.0,0.0,13449.27,False,2017-10-17T22:53:08,"RACKLEFF, ROBERT BRUCE",[u'02'],,0.0,,0.0,13449.27,5641.0,2018,0.0,C,House,2017-06-23T00:00:00+00:00,22341.0,0.0,16700.0,H
,,,,REP,,,,,,O,,,,,Open seat,,,False,REPUBLICAN PARTY,,H8MI11288,,,,,2017-10-04,,,2017-10-04,,11,,,H8MI11288,,11,,[2018],,,2017-10-04,,,,,,MI,,,,,,[2018],,,,False,2017-10-18T21:02:35,"RACZKOWSKI, A. ROCKY",[u'11'],,,,,,,2018,,N,House,,,,,H
,2017,239178.14,0.0,DEM,152880.9,0.0,233201.27,,,C,,2018,0.0,0.0,Challenger,53602.72,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8OH14111,0.0,20000.0,126011.95,False,2017-04-19,106297.24,,2017-04-19,259178.14,14,2017-09-30T00:00:00+00:00,0.0,H8OH14111,,14,1000.0,[2018],,,2017-04-19,201710159075716325,,0.0,0.0,0.0,OH,0.0,,5976.87,,0.0,[2018],0.0,20000.0,105297.24,False,2017-09-15T21:00:12,"RADER, ELIZABETH ANNE",[u'14'],,0.0,,0.0,105297.24,44373.66,2018,0.0,C,House,2017-04-10T00:00:00+00:00,238178.14,20000.0,188827.61,H
,,,,REP,,,,,,,,,,,,,,False,REPUBLICAN PARTY,,S8VA00305,,,,,2017-11-13,,,2017-11-13,,0,,,S8VA00305,,00,,[2018],,,2017-11-13,,,,,,VA,,,,,,[2018],,,,False,2017-11-14T20:56:02,"RAIKLIN, IVAN ERIC",[u'00'],,,,,,,2018,,N,Senate,,,,,S
,,,,DEM,,,,,,,,,,,,,,False,DEMOCRATIC PARTY,,H8IL04142,,,,,2017-11-30,,,2017-11-30,,4,,,H8IL04142,,04,,[2018],,,2017-11-30,,,,,,IL,,,,,,[2018],,,,False,2017-11-30T22:47:23,"RAMIREZ-ROSA, CARLOS MR.",[u'04'],,,,,,,2018,,N,House,,,,,H
,,,,DEM,,,,,,C,,,,,Challenger,,,False,DEMOCRATIC PARTY,,H8CA45171,,,,,2017-07-18,,,2017-07-18,,45,,,H8CA45171,,45,,[2018],,,2017-07-18,,,,,,CA,,,,,,[2018],,,,False,2017-08-01T20:57:28,"RAMSAY, GREGORY ROBERT 7145321445",[u'45'],,,,,,,2018,,N,House,,,,,H
,2017,318544.48,0.0,DEM,373604.57,16000.0,289010.14,,,C,,2018,0.0,0.0,Challenger,65464.84,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8KS03106,0.0,125000.0,138689.88,False,2017-06-13,69939.91,,2017-06-13,443544.48,3,2017-09-30T00:00:00+00:00,0.0,H8KS03106,F,03,0.0,[2018],,,2017-06-13,201710159075733948,,0.0,0.0,0.0,KS,0.0,,13534.34,,0.0,[2018],0.0,125000.0,69939.91,False,2017-08-30T20:56:02,"RAMSEY, ANDREA",[u'03'],,0.0,,0.0,69939.91,46449.96,2018,0.0,C,House,2017-04-01T00:00:00+00:00,318544.48,125000.0,242560.18,H
,2017,4803.52,0.0,DEM,358.81,0.0,4803.52,,,C,,2018,0.0,0.0,Challenger,6844.71,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8IA01110,0.0,2400.0,4803.52,False,2017-06-16,6844.71,,2017-06-16,7203.52,1,2017-09-30T00:00:00+00:00,0.0,H8IA01110,,01,0.0,[2018],,,2017-06-16,201710129075624828,,0.0,0.0,0.0,IA,0.0,,0.0,,0.0,[2018],0.0,2400.0,6844.71,False,2017-09-12T20:59:26,"RAMSEY, GEORGE",[u'01'],,0.0,,0.0,6844.71,3688.83,2018,0.0,C,House,2017-07-01T00:00:00+00:00,4803.52,14205.52,1114.69,H
,2017,53354.0,0.0,REP,48671.0,0.0,53354.0,,,C,,2018,0.0,0.0,Challenger,29783.0,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,S8CT00113,0.0,30000.0,51579.0,False,2017-07-10,34783.0,,2017-07-10,83354.0,0,2017-09-30T00:00:00+00:00,0.0,S8CT00113,,00,0.0,[2018],,,2017-07-10,201710200200359528,,0.0,0.0,0.0,CT,0.0,,0.0,,0.0,[2018],0.0,30000.0,34783.0,False,2017-08-01T20:57:28,"RAPINI, DOMINIC",[u'00'],,0.0,,0.0,34783.0,8340.0,2018,0.0,C,Senate,2017-04-01T00:00:00+00:00,53354.0,30000.0,45014.0,S
,2017,529028.8,0.0,DEM,530689.8,125600.0,403428.8,,,I,,2018,0.0,0.0,Incumbent,85670.39,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H6MD08457,0.0,0.0,109625.57,False,2016-12-04,355085.5,,2015-04-03,533983.47,8,2017-09-30T00:00:00+00:00,0.0,H6MD08457,,08,8113.0,"[2016, 2018]",,,2016-12-04,201710149075673176,,0.0,4789.1,83394.88,MD,165.57,,0.0,,0.0,"[2016, 2018]",0.0,0.0,258788.52,False,2017-02-27T21:01:34,"RASKIN, JAMIE","[u'08', u'08']",,0.0,,0.0,263577.62,123277.85,2018,0.0,C,House,2017-01-01T00:00:00+00:00,520915.8,0.0,280150.95,H
,2017,443448.88,0.0,REP,373498.57,243745.0,199703.88,,,I,,2018,0.0,0.0,Incumbent,48310.11,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H4TX04153,0.0,0.0,84630.0,False,2017-03-08,206892.97,,2013-12-18,451779.95,4,2017-09-30T00:00:00+00:00,25000.0,H4TX04153,,04,5400.0,"[2014, 2016, 2018]",,,2017-03-08,201710109075597600,,0.0,1948.75,150.0,TX,0.0,,0.0,,0.0,"[2014, 2016, 2018]",6382.32,0.0,174394.22,False,2017-03-14T20:59:15,"RATCLIFFE, JOHN L","[u'04', u'04', u'04']",,0.0,,0.0,176342.97,17745.49,2018,25000.0,C,House,2017-01-01T00:00:00+00:00,438048.88,269250.0,181958.39,H
,,,,REP,,,,,,C,,,,,Challenger,,,False,REPUBLICAN PARTY,,H8SC07030,,,,,2017-08-14,,,2017-08-14,,7,,,H8SC07030,,07,,[2018],,,2017-08-14,,,,,,SC,,,,,,[2018],,,,False,2017-08-18T20:58:39,"RAY, JOHNNY ALLEN",[u'07'],,,,,,,2018,,N,House,,,,,H
