active_through,incumbent_challenge,district_number,first_file_date,has_raised_funds,party_full,election_districts,office,district,last_f2_date,state,candidate_id,party,election_years,office_full,candidate_status,federal_funds_flag,name,load_date,flags,last_file_date,cycles,incumbent_challenge_full
2018,C,3,2016-05-19,True,DEMOCRATIC PARTY,"[u'03', u'03']",H,03,2017-04-18,KS,H6KS03241,DEM,"[2016, 2018]",House,C,False,"SIDIE, JAY",2017-05-03T21:00:26,H6KS03241,2017-04-18,"[2016, 2018]",Challenger
2018,,10,2017-12-05,False,DEMOCRATIC PARTY,[u'10'],H,10,2017-12-05,TX,H8TX10110,DEM,[2018],House,N,False,"SIEGEL, MICHAEL",2017-12-06T21:02:36,H8TX10110,2017-12-05,[2018],
2018,O,15,2017-09-05,True,REPUBLICAN PARTY,[u'15'],H,15,2017-09-21,PA,H8PA15179,REP,[2018],House,C,False,"SIMMONS, JUSTIN JAY",2017-10-18T21:02:35,H8PA15179,2017-09-21,[2018],Open seat
2018,I,2,1997-11-24,True,REPUBLICAN PARTY,"[u'02', u'02', u'02', u'02', u'02', u'02', u'02', u'02', u'02', u'02', u'02']",H,02,2016-07-25,ID,H8ID02064,REP,"[1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"SIMPSON, MICHAEL",2017-03-14T20:59:15,H8ID02064,2017-02-06,"[1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,I,9,2012-01-04,True,DEMOCRATIC PARTY,"[u'09', u'09', u'09', u'09']",H,09,2016-11-30,AZ,H2AZ09019,DEM,"[2012, 2014, 2016, 2018]",House,C,False,"SINEMA, KYRSTEN",2017-03-02T21:00:15,H2AZ09019,2016-11-30,"[2012, 2014, 2016, 2018]",Incumbent
2018,C,0,2017-09-29,True,DEMOCRATIC PARTY,[u'00'],S,00,2017-09-29,AZ,S8AZ00197,DEM,[2018],Senate,C,False,"SINEMA, KYRSTEN",2017-10-18T21:02:35,S8AZ00197,2017-09-29,[2018],Challenger
2018,C,0,2017-05-02,True,DEMOCRATIC PARTY,[u'00'],S,00,2017-05-02,UT,S8UT00135,DEM,[2018],Senate,C,False,"SINGER, JAMES COURAGE",2017-09-27T20:56:17,S8UT00135,2017-05-02,[2018],Challenger
2018,C,3,2017-06-10,True,INDEPENDENT,[u'03'],H,03,2017-07-24,GA,H8GA03044,IND,[2018],House,C,False,"SINGLETON, PHILIP JERALD",2017-10-11T20:57:02,H8GA03044,2017-07-24,[2018],Challenger
2018,I,8,2005-04-11,True,DEMOCRATIC PARTY,"[u'13', u'13', u'13', u'08', u'08', u'08', u'08']",H,08,2017-01-21,NJ,H6NJ13191,DEM,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"SIRES, ALBIO",2017-03-02T21:00:15,H6NJ13191,2017-01-21,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,26,2017-04-01,True,REPUBLICAN PARTY,[u'26'],H,26,2017-04-01,CA,H8CA26106,REP,[2018],House,C,False,"SKELTON, SHANE JOHN",2017-08-01T20:57:28,H8CA26106,2017-04-01,[2018],Challenger
2018,C,3,2017-04-14,False,DEMOCRATIC PARTY,[u'03'],H,03,2017-04-17,PA,H8PA03118,DEM,[2018],House,N,False,"SKIBO, BRIAN",2017-04-19T21:05:08,H8PA03118,2017-04-17,[2018],Challenger
2018,C,5,2017-05-26,True,DEMOCRATIC PARTY,[u'05'],H,05,2017-05-26,VA,H8VA05130,DEM,[2018],House,C,False,"SLATE, ADAM",2017-10-16T21:00:02,H8VA05130,2017-05-26,[2018],Challenger
2018,I,25,1986-03-19,True,DEMOCRATIC PARTY,"[u'03', u'30', u'30', u'28', u'28', u'28', u'28', u'28', u'28', u'28', u'28', u'28', u'28', u'25', u'25', u'25', u'25']",H,25,2017-02-07,NY,H6NY03031,DEM,"[1976, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"SLAUGHTER, LOUISE",2017-03-14T20:59:15,H6NY03031,2017-02-07,"[1976, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,2,2017-06-20,False,REPUBLICAN PARTY,[u'02'],H,02,2017-06-20,CT,H8CT02093,REP,[2018],House,N,False,"SLAWSON, ALTON CLAYTON III",2017-08-01T20:57:28,H8CT02093,2017-06-20,[2018],Challenger
2018,C,8,2017-07-12,True,DEMOCRATIC PARTY,[u'08'],H,08,2017-07-12,MI,H8MI08102,DEM,[2018],House,C,False,"SLOTKIN, ELISSA",2017-10-17T22:53:08,H8MI08102,2017-07-12,[2018],Challenger
2018,,35,2017-10-23,False,REPUBLICAN PARTY,[u'35'],H,35,2017-10-23,TX,H8TX35026,REP,[2018],House,N,False,"SMALLING, DAVID",2017-10-23T20:56:46,H8TX35026,2017-10-23,[2018],
2018,I,3,2005-07-06,True,REPUBLICAN PARTY,"[u'03', u'03', u'03', u'03', u'03', u'03', u'03']",H,03,2017-01-23,NE,H6NE03115,REP,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"SMITH, ADRIAN",2017-02-27T21:01:34,H6NE03115,2017-01-23,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,41,2017-03-19,True,REPUBLICAN PARTY,[u'41'],H,41,2017-03-19,CA,H8CA41170,REP,[2018],House,C,False,"SMITH, AJA",2017-10-18T21:02:35,H8CA41170,2017-03-19,[2018],Challenger
2018,C,1,2017-06-29,True,DEMOCRATIC PARTY,[u'01'],H,01,2017-06-29,MS,H8MS01152,DEM,[2018],House,C,False,"SMITH, CARLTON ELLIOTT",2017-10-24T21:01:05,H8MS01152,2017-06-29,[2018],Challenger
2018,C,8,2017-10-10,False,DEMOCRATIC PARTY,[u'08'],H,08,2017-11-15,MI,H8MI08110,DEM,[2018],House,N,False,"SMITH, CHRISTOPHER E.",2017-11-15T22:14:51,H8MI08110,2017-11-15,[2018],Challenger
2018,I,4,1978-05-23,True,REPUBLICAN PARTY,"[u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04']",H,04,2017-02-08,NJ,H8NJ04014,REP,"[1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"SMITH, CHRISTOPHER H",2017-05-05T21:04:59,H8NJ04014,2017-02-08,"[1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,0,2017-02-03,False,DEMOCRATIC PARTY,[u'00'],S,00,2017-02-03,MI,S8MI00349,DEM,[2018],Senate,N,False,"SMITH, CRAIG ALLEN",2017-05-23T07:10:20,S8MI00349,2017-02-03,[2018],Challenger
2018,C,,2016-03-16,False,REPUBLICAN PARTY,[None],H,,2016-08-19,DC,H8DC00184,REP,[2018],House,N,False,"SMITH, CRAIG ALLEN",2017-08-21T20:57:49,H8DC00184,2016-08-19,"[2016, 2018]",Challenger
2018,I,9,1995-07-28,True,DEMOCRATIC PARTY,"[u'09', u'09', u'09', u'09', u'09', u'09', u'09', u'09', u'09', u'09', u'09', u'09']",H,09,2017-01-29,WA,H6WA09025,DEM,"[1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"SMITH, D. ADAM",2017-02-24T21:00:50,H6WA09025,2017-01-29,"[1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,3,2016-04-11,True,INDEPENDENT,"[u'03', u'03']",H,03,2017-07-23,MI,H6MI03172,IND,"[2016, 2018]",House,N,False,"SMITH, DOUGLAS MARK MR. JR.",2017-08-01T20:57:28,H6MI03172,2017-07-23,"[2016, 2018]",Challenger
2018,I,8,2013-02-19,True,REPUBLICAN PARTY,"[u'08', u'08', u'08']",H,08,2017-03-23,MO,H4MO08162,REP,"[2014, 2016, 2018]",House,C,False,"SMITH, JASON T",2017-03-23T22:01:34,H4MO08162,2017-03-23,"[2014, 2016, 2018]",Incumbent
2018,C,3,2014-07-10,True,DEMOCRATIC PARTY,"[u'03', u'03', u'03']",H,03,2017-10-03,AL,H4AL03061,DEM,"[2014, 2016, 2018]",House,N,False,"SMITH, JESSE T",2017-10-05T20:56:00,H4AL03061,2017-10-03,"[2014, 2016, 2018]",Challenger
2018,I,21,1985-08-05,True,REPUBLICAN PARTY,"[u'21', u'21', u'21', u'21', u'21', u'21', u'21', u'21', u'21', u'21', u'21', u'21', u'21', u'21', u'21', u'21', u'21', u'21']",H,21,2016-12-22,TX,H6TX21012,REP,"[1976, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"SMITH, LAMAR",2017-03-02T21:00:15,H6TX21012,2016-12-22,"[1976, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,1,2017-03-20,False,DEMOCRATIC PARTY,[u'01'],H,01,2017-03-20,ID,H8ID01108,DEM,[2018],House,N,False,"SMITH, MICHAEL WILLIAM",2017-04-19T21:05:08,H8ID01108,2017-03-20,[2018],Challenger
2018,C,9,2017-05-11,True,DEMOCRATIC PARTY,[u'09'],H,09,2017-07-17,WA,H8WA09054,DEM,[2018],House,C,False,"SMITH, SARAH",2017-09-27T20:56:17,H8WA09054,2017-07-17,[2018],Challenger
2018,C,26,2017-06-08,False,DEMOCRATIC PARTY,[u'26'],H,26,2017-06-08,FL,H8FL26013,DEM,[2018],House,N,False,"SMITH, STEPHEN ROGER MR.",2017-08-01T20:57:28,H8FL26013,2017-06-08,[2018],Challenger
2018,C,1,2017-05-24,True,REPUBLICAN PARTY,[u'01'],H,01,2017-05-24,AZ,H8AZ01229,REP,[2018],House,C,False,"SMITH, STEVE",2017-08-01T20:57:28,H8AZ01229,2017-05-24,[2018],Challenger
2018,I,16,2015-12-22,True,REPUBLICAN PARTY,"[u'16', u'16']",H,16,2017-10-05,PA,H6PA16320,REP,"[2016, 2018]",House,N,False,"SMUCKER, LLOYD K.",2017-10-05T20:56:00,H6PA16320,2017-10-05,"[2016, 2018]",Incumbent
2018,C,16,2017-01-24,True,REPUBLICAN PARTY,[u'16'],H,16,2017-01-24,FL,H8FL16030,REP,[2018],House,N,False,"SMYTH, ANDREW EDWARD",2017-02-01T21:04:16,H8FL16030,2017-01-24,[2018],Challenger
2018,C,5,2017-05-17,True,DEMOCRATIC PARTY,[u'05'],H,05,2017-05-17,VA,H8VA05122,DEM,[2018],House,C,False,"SNEATHERN, ANDREW",2017-09-27T20:56:17,H8VA05122,2017-05-17,[2018],Challenger
2018,C,6,2016-11-24,True,DEMOCRATIC PARTY,[u'06'],H,06,2016-11-24,TX,H8TX06175,DEM,[2018],House,C,False,"SNIDER, JUSTIN WAYNE",2017-09-15T21:00:12,H8TX06175,2016-11-24,"[2016, 2018]",Challenger
2018,C,10,2017-06-07,True,INDEPENDENT,[u'10'],H,10,2017-06-14,CA,H8CA10142,IND,[2018],House,N,False,"SNOVER, TERRA EVA",2017-08-01T20:57:28,H8CA10142,2017-06-14,[2018],Challenger
2018,C,2,2017-04-02,True,DEMOCRATIC PARTY,[u'02'],H,02,2017-04-02,UT,H8UT02222,DEM,[2018],House,C,False,"SNOW, MISTY K",2017-09-27T20:56:17,H8UT02222,2017-04-02,[2018],Challenger
2018,O,1,2017-07-02,True,REPUBLICAN PARTY,[u'01'],H,01,2017-07-02,ID,H8ID01132,REP,[2018],House,C,False,"SNYDER, MICHAEL",2017-10-17T22:53:08,H8ID01132,2017-07-02,[2018],Open seat
2018,O,2,2017-09-14,True,REPUBLICAN PARTY,[u'02'],H,02,2017-09-14,KS,H8KS02165,REP,[2018],House,C,False,"SOAVE, ANTONIO",2017-10-17T22:53:08,H8KS02165,2017-09-14,[2018],Open seat
2018,C,6,2017-07-15,True,DEMOCRATIC PARTY,[u'06'],H,06,2017-07-15,FL,H8FL06098,DEM,[2018],House,C,False,"SODERBERG, NANCY",2017-10-18T21:02:35,H8FL06098,2017-07-15,[2018],Challenger
2018,C,24,2017-04-16,True,REPUBLICAN PARTY,[u'24'],H,24,2017-04-19,FL,H8FL24059,REP,[2018],House,C,False,"SOLA, LOUIS ERNEST",2017-08-29T20:55:29,H8FL24059,2017-04-19,[2018],Challenger
2018,,1,2017-10-20,False,DEMOCRATIC PARTY,[u'01'],H,01,2017-10-20,NH,H8NH01178,DEM,[2018],House,N,False,"SOLDATI, LINCOLN T.",2017-10-20T21:01:07,H8NH01178,2017-10-20,[2018],
2018,O,18,2017-06-24,True,DEMOCRATIC PARTY,[u'18'],H,18,2017-06-24,PA,H8PA18157,DEM,[2018],House,C,False,"SOLOMON, ROBERT CHARLES DR.",2017-10-24T21:01:05,H8PA18157,2017-06-24,[2018],Open seat
2018,C,6,2017-02-21,False,DEMOCRATIC PARTY,[u'06'],H,06,2017-07-13,IL,H8IL06097,DEM,[2018],House,N,False,"SONGER, AUSTIN",2017-07-13T20:57:33,H8IL06097,2017-07-13,[2018],Challenger
2018,O,27,2017-09-05,False,REPUBLICAN PARTY,[u'27'],H,27,2017-09-05,FL,H8FL27102,REP,[2018],House,N,False,"SOSA-SUAREZ, GINA I MS.",2017-10-05T20:56:00,H8FL27102,2017-09-05,[2018],Open seat
2018,C,2,2017-07-01,True,REPUBLICAN PARTY,[u'02'],H,02,2017-07-01,MA,H8MA02082,REP,[2018],House,C,False,"SOSSA-PAQUETTE, JEFFREY ALLEN MR",2017-10-17T22:53:08,H8MA02082,2017-07-01,[2018],Challenger
2018,I,9,2015-07-13,True,DEMOCRATIC PARTY,"[u'09', u'09']",H,09,2017-02-28,FL,H6FL09179,DEM,"[2016, 2018]",House,C,False,"SOTO, DARREN",2017-05-02T21:07:31,H6FL09179,2017-02-28,"[2016, 2018]",Incumbent
2018,C,22,2014-06-02,True,REPUBLICAN PARTY,"[u'22', u'21', u'22']",H,22,2017-08-22,FL,H4FL22110,REP,"[2014, 2016, 2018]",House,N,False,"SPAIN, PAUL DOUGLAS",2017-10-05T20:56:00,H4FL22110,2017-08-22,"[2014, 2016, 2018]",Challenger
2018,C,23,,True,REPUBLICAN PARTY,[u'23'],H,23,,FL,H8FL23044,REP,[2018],House,N,False,"SPALDING, CARLA ARLENE",2017-04-19T21:05:08,H8FL23044,,[2018],Challenger
2018,C,18,2015-07-23,True,INDEPENDENT,"[u'18', u'18']",H,18,2017-04-18,FL,H6FL18121,IND,"[2016, 2018]",House,C,False,"SPALDING, CARLA ARLENE",2017-08-29T20:55:29,H6FL18121,2017-04-18,"[2016, 2018]",Challenger
2018,C,7,2017-07-10,True,DEMOCRATIC PARTY,[u'07'],H,07,2017-07-10,VA,H8VA07094,DEM,[2018],House,C,False,"SPANBERGER, ABIGAIL",2017-10-16T21:00:02,H8VA07094,2017-07-10,[2018],Challenger
2018,C,5,2017-07-02,True,DEMOCRATIC PARTY,[u'05'],H,05,2017-07-02,CO,H8CO05130,DEM,[2018],House,C,False,"SPAULDING, STEPHANY ROSE",2017-10-18T21:02:35,H8CO05130,2017-07-02,[2018],Challenger
2018,I,14,2008-01-16,True,DEMOCRATIC PARTY,"[u'12', u'12', u'14', u'14', u'14', u'14']",H,14,2016-11-08,CA,H8CA12171,DEM,"[2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"SPEIER, JACKIE",2017-03-02T21:00:15,H8CA12171,2016-11-08,"[2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,2,2017-06-28,True,DEMOCRATIC PARTY,[u'02'],H,02,2017-06-28,AR,H8AR02134,DEM,[2018],House,C,False,"SPENCER, PAUL JOHN MR.",2017-08-01T20:57:28,H8AR02134,2017-06-28,[2018],Challenger
2018,C,11,2017-09-19,False,DEMOCRATIC PARTY,[u'11'],H,11,2017-10-17,NY,H8NY11121,DEM,[2018],House,N,False,"SPERLING, PAUL",2017-10-17T22:53:08,H8NY11121,2017-10-17,[2018],Challenger
2018,,2,2017-12-07,False,REPUBLICAN PARTY,[u'02'],H,02,2017-12-07,TX,H8TX02208,REP,[2018],House,N,False,"SPIERS, JON P DR",2017-12-07T22:02:19,H8TX02208,2017-12-07,[2018],
2018,C,15,2017-02-28,True,DEMOCRATIC PARTY,[u'15'],H,15,2017-02-28,IL,H8IL15056,DEM,[2018],House,C,False,"SPOERER, CARL",2017-09-26T21:58:29,H8IL15056,2017-02-28,[2018],Challenger
2018,C,10,2017-06-26,True,DEMOCRATIC PARTY,[u'10'],H,10,2017-06-26,VA,H8VA10130,DEM,[2018],House,C,False,"SRAN, DEEP",2017-09-27T20:56:17,H8VA10130,2017-06-26,[2018],Challenger
2018,I,0,1999-04-01,True,DEMOCRATIC PARTY,"[u'00', u'00', u'00', u'00']",S,00,2017-11-08,MI,S8MI00281,DEM,"[2000, 2006, 2012, 2018]",Senate,C,False,"STABENOW, DEBBIE",2017-11-14T20:56:02,S8MI00281,2017-11-08,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,O,2,2017-02-21,False,DEMOCRATIC PARTY,[u'02'],H,02,2017-02-21,KS,H8KS02124,DEM,[2018],House,N,False,"STANDLEY, KELLY DON",2017-04-20T21:08:07,H8KS02124,2017-02-21,[2018],Open seat
2018,C,6,2017-10-03,False,DEMOCRATIC PARTY,[u'06'],H,06,2017-10-03,CO,H8CO06252,DEM,[2018],House,N,False,"STANGER, ERIK",2017-10-05T20:56:00,H8CO06252,2017-10-03,[2018],Challenger
2018,,27,2017-10-22,False,DEMOCRATIC PARTY,[u'27'],H,27,2017-10-22,NY,H8NY27143,DEM,[2018],House,N,False,"STANKEVICH, NICHOLAS RICHARD MR.",2017-10-22T20:55:25,H8NY27143,2017-10-22,[2018],
2018,C,1,2017-04-22,False,REPUBLICAN PARTY,[u'01'],H,01,2017-04-22,ME,H8ME01195,REP,[2018],House,N,False,"STANTON, ERIC",2017-08-01T20:57:28,H8ME01195,2017-04-22,[2018],Challenger
2018,O,9,2017-10-05,False,DEMOCRATIC PARTY,[u'09'],H,09,2017-10-05,AZ,H8AZ09040,DEM,[2018],House,N,False,"STANTON, GREG",2017-10-18T21:02:35,H8AZ09040,2017-10-05,[2018],Open seat
2018,C,8,2017-07-18,True,REPUBLICAN PARTY,[u'08'],H,08,2017-07-19,MN,H8MN08043,REP,[2018],House,C,False,"STAUBER, PETE",2017-10-17T22:53:08,H8MN08043,2017-07-19,[2018],Challenger
2018,C,2,2017-10-02,False,DEMOCRATIC PARTY,[u'02'],H,02,2017-10-02,ME,H8ME02201,DEM,[2018],House,N,False,"ST. CLAIR, LUCAS",2017-10-05T20:56:00,H8ME02201,2017-10-02,[2018],Challenger
2018,C,9,2017-10-04,False,REPUBLICAN PARTY,[u'09'],H,09,2017-10-04,MI,H8MI09092,REP,[2018],House,N,False,"STEARNS, CANDIUS MRS.",2017-10-05T20:56:00,H8MI09092,2017-10-04,[2018],Challenger
2018,C,36,2017-05-04,True,DEMOCRATIC PARTY,[u'36'],H,36,2017-05-04,TX,H8TX36024,DEM,[2018],House,C,False,"STEELE, DAYNA MS.",2017-09-27T20:56:17,H8TX36024,2017-05-04,[2018],Challenger
2018,I,21,2013-08-06,True,REPUBLICAN PARTY,"[u'21', u'21', u'21']",H,21,2017-04-12,NY,H4NY21079,REP,"[2014, 2016, 2018]",House,C,False,"STEFANIK, ELISE M.",2017-04-12T21:01:30,H4NY21079,2017-04-12,"[2014, 2016, 2018]",Incumbent
2018,,11,2015-09-08,True,REPUBLICAN PARTY,"[u'11', u'11']",H,11,2017-10-24,IL,H6IL11133,REP,"[2016, 2018]",House,C,False,"STELLA, DOMINICK J. M.D.",2017-10-30T20:58:29,H6IL11133,2017-10-24,"[2016, 2018]",
2018,O,11,2017-04-26,True,DEMOCRATIC PARTY,[u'11'],H,11,2017-04-26,MI,H8MI11254,DEM,[2018],House,C,False,"STEVENS, HALEY",2017-10-18T21:02:35,H8MI11254,2017-04-26,[2018],Open seat
2018,C,0,2017-08-18,False,REPUBLICAN PARTY,[u'00'],P,00,2017-12-04,US,P80005952,REP,[2018],President,N,False,"STEVENSON, TRAVIS LEE",2017-08-21T20:57:49,P80005952,2017-12-04,[2018],Challenger
2018,I,2,2011-12-05,True,REPUBLICAN PARTY,"[u'02', u'02', u'02', u'02']",H,02,2017-04-15,UT,H2UT02324,REP,"[2012, 2014, 2016, 2018]",House,C,False,"STEWART, CHRIS",2017-05-09T21:04:56,H2UT02324,2017-04-15,"[2012, 2014, 2016, 2018]",Incumbent
2018,C,0,2017-07-10,True,REPUBLICAN PARTY,[u'00'],S,00,2017-07-10,VA,S8VA00297,REP,[2018],Senate,C,False,"STEWART, COREY ALAN",2017-10-24T21:01:05,S8VA00297,2017-07-10,[2018],Challenger
2018,I,15,2007-11-13,True,REPUBLICAN PARTY,"[u'15', u'15', u'15', u'15', u'15', u'15']",H,15,2017-03-02,OH,H8OH15076,REP,"[2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"STIVERS, STEVE MR.",2017-03-07T20:58:19,H8OH15076,2017-03-02,"[2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,15,2017-05-31,False,NO PARTY AFFILIATION,[u'15'],H,15,2017-05-31,CA,H8CA15109,NPA,[2018],House,N,False,"ST JOHN, ERICK BRENDAN",2017-08-01T20:57:28,H8CA15109,2017-05-31,[2018],Challenger
2018,C,0,2016-03-28,True,DEMOCRATIC PARTY,"[u'00', u'00']",S,00,2016-10-15,CA,S6CA00873,DEM,"[2016, 2018]",Senate,N,False,"STOKES, STEVE",2017-05-23T07:10:20,S6CA00873,2016-10-15,"[2016, 2018]",Challenger
2018,C,12,2017-07-24,True,DEMOCRATIC PARTY,[u'12'],H,12,2017-07-24,PA,H8PA12093,DEM,[2018],House,N,False,"STOLZ, JOHN",2017-08-01T20:57:28,H8PA12093,2017-07-24,[2018],Challenger
2018,C,0,2017-05-19,False,REPUBLICAN PARTY,[u'00'],S,00,2017-05-19,IN,S8IN00155,REP,[2018],Senate,N,False,"STONE, KIEL RICHARD",2017-08-01T20:57:28,S8IN00155,2017-05-19,[2018],Challenger
2018,C,10,2017-04-08,True,DEMOCRATIC PARTY,[u'10'],H,10,2017-04-08,TX,H8TX10086,DEM,[2018],House,C,False,"STONE, RYAN HENRY",2017-09-15T21:00:12,H8TX10086,2017-04-08,[2018],Challenger
2018,C,1,2017-06-05,True,DEMOCRATIC PARTY,[u'01'],H,01,2017-06-05,CA,H8CA01216,DEM,[2018],House,N,False,"STORMENT, BRANDON",2017-08-01T20:57:28,H8CA01216,2017-06-05,[2018],Challenger
2018,,21,2017-11-29,False,REPUBLICAN PARTY,[u'21'],H,21,2017-11-29,TX,H8TX21273,REP,[2018],House,N,False,"STOVALL, ROBERT",2017-11-29T23:03:29,H8TX21273,2017-11-29,[2018],
2018,C,10,2017-04-18,True,DEMOCRATIC PARTY,[u'10'],H,10,2017-04-18,VA,H8VA10098,DEM,[2018],House,C,False,"STOVER, LINDSEY DAVIS",2017-09-27T20:56:17,H8VA10098,2017-04-18,[2018],Challenger
2018,C,0,,False,DEMOCRATIC PARTY,[u'00'],S,00,,MT,S8MT00267,DEM,[2018],Senate,N,False,"STRANDBERG, GREG",2017-10-18T21:02:35,S8MT00267,,[2018],Challenger
2018,I,0,2016-12-01,True,REPUBLICAN PARTY,"[u'00', u'00']",S,00,2017-05-22,AL,S8AL00308,REP,"[2017, 2018]",Senate,C,False,"STRANGE, LUTHER J III",2017-08-21T20:57:49,S8AL00308,2017-05-22,"[2016, 2018]",Incumbent
2018,C,0,2017-01-03,False,UNKNOWN,[u'00'],S,00,2017-01-03,IN,S8IN00114,UNK,[2018],Senate,N,False,"STRAW, ANDREW U D",2017-05-23T07:10:20,S8IN00114,2017-01-03,[2018],Challenger
2018,C,2,2017-05-30,False,UNAFFILIATED,[u'02'],H,02,2017-05-30,NC,H8NC02060,UN,[2018],House,N,False,"STRICKLAND, TIMMY MR.",2017-08-01T20:57:28,H8NC02060,2017-05-30,[2018],Challenger
2018,C,5,2016-12-20,True,DEMOCRATIC PARTY,[u'05'],H,05,2016-12-20,WA,H8WA05169,DEM,[2018],House,C,False,"STUCKART, BEN",2017-02-23T22:03:31,H8WA05169,2016-12-20,"[2016, 2018]",Challenger
2018,C,7,2017-07-20,True,REPUBLICAN PARTY,[u'07'],H,07,2017-07-20,FL,H8FL07070,REP,[2018],House,C,False,"STURGILL, JONATHAN SCOTT",2017-10-18T21:02:35,H8FL07070,2017-07-20,[2018],Challenger
2018,C,17,2017-06-11,True,DEMOCRATIC PARTY,[u'17'],H,17,2017-06-11,TX,H8TX17123,DEM,[2018],House,N,False,"STURM, SCOTT 1974",2017-08-01T20:57:28,H8TX17123,2017-06-11,[2018],Challenger
2018,,1,2017-11-01,False,DEMOCRATIC PARTY,[u'01'],H,01,2017-11-01,VA,H8VA01295,DEM,[2018],House,N,False,"SUDDARTH, JOHN",2017-11-01T20:56:44,H8VA01295,2017-11-01,[2018],
2018,C,15,2017-06-05,False,DEMOCRATIC PARTY,[u'15'],H,15,2017-06-05,CO,H8CO15014,DEM,[2018],House,N,False,"SUGARMAN, KIMBERLY MS.",2017-08-01T20:57:28,H8CO15014,2017-06-20,[2018],Challenger
2018,O,1,2017-08-03,True,DEMOCRATIC PARTY,[u'01'],H,01,2017-08-03,MN,H8MN01295,DEM,[2018],House,C,False,"SULLIVAN, JOE",2017-10-24T21:01:05,H8MN01295,2017-08-03,[2018],Open seat
2018,,1,2017-10-22,False,DEMOCRATIC PARTY,[u'01'],H,01,2017-10-22,NH,H8NH01186,DEM,[2018],House,N,False,"SULLIVAN, MAURA CORBY",2017-10-22T20:55:25,H8NH01186,2017-10-22,[2018],
2018,C,19,2017-05-17,True,DEMOCRATIC PARTY,[u'19'],H,19,2017-05-17,NY,H8NY19207,DEM,[2018],House,C,False,"SULLIVAN, SUE",2017-09-15T21:00:12,H8NY19207,2017-05-17,[2018],Challenger
2018,C,2,2017-07-31,False,REPUBLICAN PARTY,[u'02'],H,02,2017-07-31,IN,H8IN02151,REP,[2018],House,N,False,"SUMME, MARK JOHN",2017-08-01T20:57:28,H8IN02151,2017-07-31,[2018],Challenger
2018,C,23,2017-05-23,True,DEMOCRATIC PARTY,[u'23'],H,23,2017-05-23,NY,H8NY23134,DEM,[2018],House,C,False,"SUNDQUIST, EDWARD A.",2017-09-15T21:00:12,H8NY23134,2017-05-23,[2018],Challenger
2018,I,3,2016-01-19,True,DEMOCRATIC PARTY,"[u'03', u'03']",H,03,2016-12-28,NY,H6NY03247,DEM,"[2016, 2018]",House,C,False,"SUOZZI, THOMAS",2017-04-10T20:57:55,H6NY03247,2016-12-28,"[2016, 2018]",Incumbent
2018,C,2,2017-07-13,False,DEMOCRATIC PARTY,[u'02'],H,02,2017-07-13,UT,H8UT02230,DEM,[2018],House,N,False,"SURVEYOR, CHARLOTTE",2017-08-01T20:57:28,H8UT02230,2017-07-13,[2018],Challenger
2018,C,5,2017-05-18,True,DEMOCRATIC PARTY,[u'05'],H,05,2017-05-18,WA,H8WA05177,DEM,[2018],House,C,False,"SUTHERLAND, MATTHEW JAMES MR.",2017-09-27T20:56:17,H8WA05177,2017-05-18,[2018],Challenger
